Driver,Naked_Pace_x,Overdrive_Score,Terrain_Edge,Grid_Position,Sandbag_Delta_x,Time,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,DRS_Active,Naked_Pace_y,Fuel_Tax,Tire_Tax,DRS_Correction,Peak_Potential,Sandbag_Delta_y,Final_Baseline,Dirty_Air_Tax,Slipstream_Delta,chassis_score,power_score,clipping_risk
GAS,82.40009999999998,19.39084322318969,-0.0656644680726694,265.0,54.65320000000003,0 days 00:16:52.772000,10,0 days 00:01:25.750000,2.0,1.0,,,0 days 00:00:17.746000,0 days 00:00:36.776000,0 days 00:00:31.228000,0 days 00:15:44.768000,0 days 00:16:21.544000,0 days 00:16:52.772000,289.0,318.0,216.0,323.0,True,MEDIUM,2.0,True,Alpine,0 days 00:15:27.022000,2024-12-06 13:03:08.534,12,,False,,False,True,1,83.20219999999999,3.1878,0.09,0.85,83.20219999999999,0.0,83.18619999999999,2.6805289256198273,1.0,1.0114813961904134,1.0256003757853327,16.520043322103817
GAS,82.40009999999998,19.39084322318969,-0.0656644680726694,265.0,54.65320000000003,0 days 00:23:21.202000,10,0 days 00:01:25.465000,5.0,2.0,,,0 days 00:00:17.622000,0 days 00:00:36.835000,0 days 00:00:31.008000,0 days 00:22:13.359000,0 days 00:22:50.194000,0 days 00:23:21.202000,289.0,315.0,213.0,320.0,True,MEDIUM,5.0,False,Alpine,0 days 00:21:55.737000,2024-12-06 13:09:37.249,1,,False,,False,True,1,82.9505,3.0195000000000003,0.2249999999999999,0.85,82.9505,0.0,82.9105,2.6805289256198273,1.0,1.0114813961904134,1.0256003757853327,16.520043322103817
GAS,82.40009999999998,19.39084322318969,-0.0656644680726694,265.0,54.65320000000003,0 days 00:28:16.003000,10,0 days 00:02:13.567000,7.0,2.0,,,0 days 00:00:31.927000,0 days 00:00:57.368000,0 days 00:00:44.272000,0 days 00:26:34.363000,0 days 00:27:31.731000,0 days 00:28:16.003000,170.0,193.0,220.0,167.0,False,MEDIUM,7.0,False,Alpine,0 days 00:26:02.436000,2024-12-06 13:13:43.948,1,,False,,False,True,0,130.2247,2.9073,0.315,0.0,82.9505,47.27420000000001,130.1687,2.6805289256198273,1.0,1.0114813961904134,1.0256003757853327,16.520043322103817
GAS,82.40009999999998,19.39084322318969,-0.0656644680726694,265.0,54.65320000000003,0 days 00:29:41.401000,10,0 days 00:01:25.398000,8.0,2.0,,,0 days 00:00:17.526000,0 days 00:00:36.744000,0 days 00:00:31.128000,0 days 00:28:33.529000,0 days 00:29:10.273000,0 days 00:29:41.401000,288.0,316.0,216.0,320.0,True,MEDIUM,8.0,False,Alpine,0 days 00:28:16.003000,2024-12-06 13:15:57.515,1,,False,,False,True,1,82.91679999999998,2.8512000000000004,0.36,0.85,82.91679999999998,0.0,82.85279999999999,2.6805289256198273,1.0,1.0114813961904134,1.0256003757853327,16.520043322103817
GAS,82.40009999999998,19.39084322318969,-0.0656644680726694,265.0,54.65320000000003,0 days 00:31:41.275000,10,0 days 00:01:59.874000,9.0,2.0,,0 days 00:31:40.070000,0 days 00:00:22.559000,0 days 00:00:51.532000,0 days 00:00:45.783000,0 days 00:30:03.960000,0 days 00:30:55.492000,0 days 00:31:41.275000,188.0,229.0,,246.0,False,MEDIUM,9.0,False,Alpine,0 days 00:29:41.401000,2024-12-06 13:17:22.913,1,,False,,False,False,0,116.55389999999998,2.7951,0.4049999999999999,0.0,82.91679999999998,33.637100000000004,116.48189999999998,2.6805289256198273,1.0,1.0114813961904134,1.0256003757853327,16.520043322103817
GAS,82.40009999999998,19.39084322318969,-0.0656644680726694,265.0,54.65320000000003,0 days 00:45:36.281000,10,0 days 00:01:24.517000,11.0,3.0,,,0 days 00:00:17.467000,0 days 00:00:36.304000,0 days 00:00:30.746000,0 days 00:44:29.231000,0 days 00:45:05.535000,0 days 00:45:36.281000,289.0,320.0,218.0,326.0,True,SOFT,2.0,True,Alpine,0 days 00:44:11.764000,2024-12-06 13:31:53.276,1,,False,,False,True,1,82.40009999999998,2.6829,0.164,0.85,82.40009999999998,0.0,82.31209999999999,2.6805289256198273,1.0,1.0114813961904134,1.0256003757853327,16.520043322103817
GAS,82.40009999999998,19.39084322318969,-0.0656644680726694,265.0,54.65320000000003,0 days 00:50:41.428000,10,0 days 00:02:20.072000,13.0,3.0,,,0 days 00:00:31.083000,0 days 00:01:03.427000,0 days 00:00:45.562000,0 days 00:48:52.439000,0 days 00:49:55.866000,0 days 00:50:41.428000,150.0,157.0,219.0,137.0,False,SOFT,4.0,True,Alpine,0 days 00:48:21.356000,2024-12-06 13:36:02.868,1,,False,,False,True,0,137.0533,2.5707000000000004,0.328,0.0,82.40009999999998,54.65320000000003,136.9493,2.6805289256198273,1.0,1.0114813961904134,1.0256003757853327,16.520043322103817
GAS,82.40009999999998,19.39084322318969,-0.0656644680726694,265.0,54.65320000000003,0 days 00:52:06.473000,10,0 days 00:01:25.045000,14.0,3.0,,,0 days 00:00:17.521000,0 days 00:00:36.559000,0 days 00:00:30.965000,0 days 00:50:58.949000,0 days 00:51:35.508000,0 days 00:52:06.473000,287.0,318.0,216.0,323.0,False,SOFT,5.0,True,Alpine,0 days 00:50:41.428000,2024-12-06 13:38:22.940,1,,False,,False,True,1,82.8504,2.5146,0.41,0.85,82.40009999999998,0.4503000000000128,82.7384,2.6805289256198273,1.0,1.0114813961904134,1.0256003757853327,16.520043322103817
GAS,82.40009999999998,19.39084322318969,-0.0656644680726694,265.0,54.65320000000003,0 days 00:53:57.410000,10,0 days 00:01:50.937000,15.0,3.0,,0 days 00:53:56.316000,0 days 00:00:21.118000,0 days 00:00:49.537000,0 days 00:00:40.282000,0 days 00:52:27.591000,0 days 00:53:17.128000,0 days 00:53:57.410000,256.0,213.0,,270.0,False,SOFT,6.0,True,Alpine,0 days 00:52:06.473000,2024-12-06 13:39:47.985,1,,False,,False,False,0,107.8665,2.4585,0.492,0.0,82.8504,25.016099999999994,107.74649999999998,2.6805289256198273,1.0,1.0114813961904134,1.0256003757853327,16.520043322103817
GAS,82.40009999999998,19.39084322318969,-0.0656644680726694,265.0,54.65320000000003,0 days 01:01:03.229000,10,0 days 00:01:30.351000,17.0,4.0,,,0 days 00:00:18.353000,0 days 00:00:38.641000,0 days 00:00:33.357000,0 days 00:59:51.231000,0 days 01:00:29.872000,0 days 01:01:03.229000,280.0,290.0,209.0,295.0,False,MEDIUM,11.0,False,Alpine,0 days 00:59:32.878000,2024-12-06 13:47:14.390,1,,False,,False,True,0,87.38969999999999,2.3463,0.495,0.0,82.8504,4.539299999999997,87.2537,2.6805289256198273,1.0,1.0114813961904134,1.0256003757853327,16.520043322103817
GAS,82.40009999999998,19.39084322318969,-0.0656644680726694,265.0,54.65320000000003,0 days 01:02:33.798000,10,0 days 00:01:30.569000,18.0,4.0,,,0 days 00:00:18.365000,0 days 00:00:38.781000,0 days 00:00:33.423000,0 days 01:01:21.594000,0 days 01:02:00.375000,0 days 01:02:33.798000,283.0,317.0,210.0,322.0,False,MEDIUM,12.0,False,Alpine,0 days 01:01:03.229000,2024-12-06 13:48:44.741,1,,False,,False,True,1,88.46879999999999,2.2902000000000005,0.54,0.85,87.38969999999999,1.0790999999999968,88.32479999999998,2.6805289256198273,1.0,1.0114813961904134,1.0256003757853327,16.520043322103817
GAS,82.40009999999998,19.39084322318969,-0.0656644680726694,265.0,54.65320000000003,0 days 01:04:03.984000,10,0 days 00:01:30.186000,19.0,4.0,,,0 days 00:00:18.249000,0 days 00:00:38.765000,0 days 00:00:33.172000,0 days 01:02:52.047000,0 days 01:03:30.812000,0 days 01:04:03.984000,280.0,293.0,210.0,299.0,False,MEDIUM,13.0,False,Alpine,0 days 01:02:33.798000,2024-12-06 13:50:15.310,1,,False,,False,True,0,87.24690000000001,2.2341,0.585,0.0,87.24690000000001,0.0,87.09490000000001,2.6805289256198273,1.0,1.0114813961904134,1.0256003757853327,16.520043322103817
GAS,82.40009999999998,19.39084322318969,-0.0656644680726694,265.0,54.65320000000003,0 days 01:05:34.052000,10,0 days 00:01:30.068000,20.0,4.0,,,0 days 00:00:18.342000,0 days 00:00:38.597000,0 days 00:00:33.129000,0 days 01:04:22.326000,0 days 01:05:00.923000,0 days 01:05:34.052000,283.0,295.0,209.0,300.0,False,MEDIUM,14.0,False,Alpine,0 days 01:04:03.984000,2024-12-06 13:51:45.496,1,,False,,False,True,0,87.14,2.178,0.63,0.0,87.14,0.0,86.98,2.6805289256198273,1.0,1.0114813961904134,1.0256003757853327,16.520043322103817
GAS,82.40009999999998,19.39084322318969,-0.0656644680726694,265.0,54.65320000000003,0 days 01:07:04.221000,10,0 days 00:01:30.169000,21.0,4.0,,,0 days 00:00:18.296000,0 days 00:00:38.675000,0 days 00:00:33.198000,0 days 01:05:52.348000,0 days 01:06:31.023000,0 days 01:07:04.221000,282.0,293.0,208.0,300.0,False,MEDIUM,15.0,False,Alpine,0 days 01:05:34.052000,2024-12-06 13:53:15.564,1,,False,,False,True,0,87.2521,2.121900000000001,0.6749999999999999,0.0,87.14,0.112099999999998,87.08409999999999,2.6805289256198273,1.0,1.0114813961904134,1.0256003757853327,16.520043322103817
GAS,82.40009999999998,19.39084322318969,-0.0656644680726694,265.0,54.65320000000003,0 days 01:08:34.452000,10,0 days 00:01:30.231000,22.0,4.0,,,0 days 00:00:18.130000,0 days 00:00:38.835000,0 days 00:00:33.266000,0 days 01:07:22.351000,0 days 01:08:01.186000,0 days 01:08:34.452000,284.0,292.0,209.0,299.0,False,MEDIUM,16.0,False,Alpine,0 days 01:07:04.221000,2024-12-06 13:54:45.733,1,,False,,False,True,0,87.3252,2.0658000000000003,0.72,0.0,87.14,0.1851999999999947,87.1492,2.6805289256198273,1.0,1.0114813961904134,1.0256003757853327,16.520043322103817
GAS,82.40009999999998,19.39084322318969,-0.0656644680726694,265.0,54.65320000000003,0 days 01:10:04.777000,10,0 days 00:01:30.325000,23.0,4.0,,,0 days 00:00:18.081000,0 days 00:00:38.867000,0 days 00:00:33.377000,0 days 01:08:52.533000,0 days 01:09:31.400000,0 days 01:10:04.777000,285.0,292.0,207.0,301.0,False,MEDIUM,17.0,False,Alpine,0 days 01:08:34.452000,2024-12-06 13:56:15.964,1,,False,,False,True,0,87.4303,2.0097,0.765,0.0,87.2521,0.1782000000000039,87.2463,2.6805289256198273,1.0,1.0114813961904134,1.0256003757853327,16.520043322103817
GAS,82.40009999999998,19.39084322318969,-0.0656644680726694,265.0,54.65320000000003,0 days 01:11:35.294000,10,0 days 00:01:30.517000,24.0,4.0,,,0 days 00:00:18.150000,0 days 00:00:39.015000,0 days 00:00:33.352000,0 days 01:10:22.927000,0 days 01:11:01.942000,0 days 01:11:35.294000,283.0,292.0,210.0,299.0,False,MEDIUM,18.0,False,Alpine,0 days 01:10:04.777000,2024-12-06 13:57:46.289,1,,False,,False,True,0,87.6334,1.9536,0.8099999999999999,0.0,87.3252,0.3081999999999993,87.4414,2.6805289256198273,1.0,1.0114813961904134,1.0256003757853327,16.520043322103817
GAS,82.40009999999998,19.39084322318969,-0.0656644680726694,265.0,54.65320000000003,0 days 01:13:05.750000,10,0 days 00:01:30.456000,25.0,4.0,,,0 days 00:00:18.155000,0 days 00:00:38.960000,0 days 00:00:33.341000,0 days 01:11:53.449000,0 days 01:12:32.409000,0 days 01:13:05.750000,,290.0,207.0,298.0,False,MEDIUM,19.0,False,Alpine,0 days 01:11:35.294000,2024-12-06 13:59:16.806,1,,False,,False,True,0,87.5835,1.8975,0.855,0.0,87.4303,0.1531999999999982,87.3835,2.6805289256198273,1.0,1.0114813961904134,1.0256003757853327,16.520043322103817
GAS,82.40009999999998,19.39084322318969,-0.0656644680726694,265.0,54.65320000000003,0 days 01:15:18.482000,10,0 days 00:02:12.732000,26.0,4.0,,,0 days 00:00:21.660000,0 days 00:00:51.411000,0 days 00:00:59.661000,0 days 01:13:27.410000,0 days 01:14:18.821000,0 days 01:15:18.482000,209.0,237.0,60.0,236.0,False,MEDIUM,20.0,False,Alpine,0 days 01:13:05.750000,2024-12-06 14:00:47.262,1,,False,,False,True,0,129.8706,1.8414,0.8999999999999999,0.0,87.5835,42.2871,129.6626,2.6805289256198273,1.0,1.0114813961904134,1.0256003757853327,16.520043322103817
GAS,82.40009999999998,19.39084322318969,-0.0656644680726694,265.0,54.65320000000003,0 days 01:17:21.527000,10,0 days 00:02:03.045000,27.0,4.0,,0 days 01:17:20.412000,0 days 00:00:48.659000,0 days 00:00:38.859000,0 days 00:00:35.527000,0 days 01:16:07.141000,0 days 01:16:46,0 days 01:17:21.527000,285.0,301.0,,298.0,False,MEDIUM,21.0,False,Alpine,0 days 01:15:18.482000,2024-12-06 14:02:59.994,1,,False,,False,False,0,120.1947,1.7853,0.945,0.0,87.5835,32.6112,119.9787,2.6805289256198273,1.0,1.0114813961904134,1.0256003757853327,16.520043322103817
HAM,82.11429999999999,24.081390501010997,-0.2320240264799531,163.0,66.02420000000004,0 days 00:17:54.781000,44,0 days 00:01:25.331000,2.0,1.0,,,0 days 00:00:17.607000,0 days 00:00:36.872000,0 days 00:00:30.852000,0 days 00:16:47.057000,0 days 00:17:23.929000,0 days 00:17:54.781000,288.0,317.0,217.0,322.0,True,MEDIUM,2.0,True,Mercedes,0 days 00:16:29.450000,2024-12-06 13:04:10.962,1,,False,,False,True,1,82.7832,3.1878,0.09,0.85,82.7832,0.0,82.76719999999999,3.362147540983601,2.0,1.0076652301213935,1.007574423110798,18.508582940451156
HAM,82.11429999999999,24.081390501010997,-0.2320240264799531,163.0,66.02420000000004,0 days 00:23:05.319000,44,0 days 00:02:29.458000,4.0,2.0,0 days 00:21:01.045000,,0 days 00:00:56.825000,0 days 00:00:51.632000,0 days 00:00:41.001000,0 days 00:21:32.686000,0 days 00:22:24.318000,0 days 00:23:05.319000,171.0,225.0,222.0,218.0,False,MEDIUM,1.0,False,Mercedes,0 days 00:20:35.861000,2024-12-06 13:08:17.373,1,,False,,False,False,1,147.0674,3.0756,0.045,0.85,82.7832,64.2842,147.03539999999998,3.362147540983601,2.0,1.0076652301213935,1.007574423110798,18.508582940451156
HAM,82.11429999999999,24.081390501010997,-0.2320240264799531,163.0,66.02420000000004,0 days 00:24:30.840000,44,0 days 00:01:25.521000,5.0,2.0,,,0 days 00:00:17.511000,0 days 00:00:36.721000,0 days 00:00:31.289000,0 days 00:23:22.830000,0 days 00:23:59.551000,0 days 00:24:30.840000,287.0,320.0,218.0,323.0,False,MEDIUM,2.0,False,Mercedes,0 days 00:23:05.319000,2024-12-06 13:10:46.831,1,,False,,False,True,1,83.1415,3.0195000000000003,0.09,0.85,82.7832,0.3582999999999998,83.10149999999999,3.362147540983601,2.0,1.0076652301213935,1.007574423110798,18.508582940451156
HAM,82.11429999999999,24.081390501010997,-0.2320240264799531,163.0,66.02420000000004,0 days 00:29:15.854000,44,0 days 00:01:57.206000,7.0,2.0,,,0 days 00:00:32.879000,0 days 00:00:47.893000,0 days 00:00:36.434000,0 days 00:27:51.527000,0 days 00:28:39.420000,0 days 00:29:15.854000,224.0,237.0,223.0,236.0,False,MEDIUM,4.0,False,Mercedes,0 days 00:27:18.648000,2024-12-06 13:15:00.160,1,,False,,False,True,1,114.84869999999998,2.9073,0.18,0.85,83.1415,31.707199999999983,114.79269999999998,3.362147540983601,2.0,1.0076652301213935,1.007574423110798,18.508582940451156
HAM,82.11429999999999,24.081390501010997,-0.2320240264799531,163.0,66.02420000000004,0 days 00:30:41.147000,44,0 days 00:01:25.293000,8.0,2.0,,,0 days 00:00:17.388000,0 days 00:00:36.761000,0 days 00:00:31.144000,0 days 00:29:33.242000,0 days 00:30:10.003000,0 days 00:30:41.147000,287.0,318.0,218.0,323.0,True,MEDIUM,5.0,False,Mercedes,0 days 00:29:15.854000,2024-12-06 13:16:57.366,1,,False,,False,True,1,82.9468,2.8512000000000004,0.2249999999999999,0.85,82.9468,0.0,82.8828,3.362147540983601,2.0,1.0076652301213935,1.007574423110798,18.508582940451156
HAM,82.11429999999999,24.081390501010997,-0.2320240264799531,163.0,66.02420000000004,0 days 00:32:59.093000,44,0 days 00:02:17.946000,9.0,2.0,,,0 days 00:00:28.896000,0 days 00:00:54.877000,0 days 00:00:54.173000,0 days 00:31:10.043000,0 days 00:32:04.920000,0 days 00:32:59.093000,123.0,227.0,132.0,206.0,False,MEDIUM,6.0,False,Mercedes,0 days 00:30:41.147000,2024-12-06 13:18:22.659,1,,False,,False,True,0,134.7609,2.7951,0.27,0.0,82.9468,51.8141,134.6889,3.362147540983601,2.0,1.0076652301213935,1.007574423110798,18.508582940451156
HAM,82.11429999999999,24.081390501010997,-0.2320240264799531,163.0,66.02420000000004,0 days 00:35:15.457000,44,0 days 00:02:16.364000,10.0,2.0,,,0 days 00:00:33.516000,0 days 00:00:58.766000,0 days 00:00:44.082000,0 days 00:33:32.609000,0 days 00:34:31.375000,0 days 00:35:15.457000,158.0,234.0,221.0,163.0,False,MEDIUM,7.0,False,Mercedes,0 days 00:32:59.093000,2024-12-06 13:20:40.605,1,,False,,False,True,1,134.04,2.7390000000000003,0.315,0.85,82.9468,51.0932,133.95999999999998,3.362147540983601,2.0,1.0076652301213935,1.007574423110798,18.508582940451156
HAM,82.11429999999999,24.081390501010997,-0.2320240264799531,163.0,66.02420000000004,0 days 00:36:46.536000,44,0 days 00:01:31.079000,11.0,2.0,,0 days 00:36:45.439000,0 days 00:00:17.513000,0 days 00:00:36.746000,0 days 00:00:36.820000,0 days 00:35:32.970000,0 days 00:36:09.716000,0 days 00:36:46.536000,285.0,315.0,,321.0,False,MEDIUM,8.0,False,Mercedes,0 days 00:35:15.457000,2024-12-06 13:22:56.969,1,,False,,False,False,1,88.76609999999998,2.6829,0.36,0.85,88.76609999999998,0.0,88.67809999999999,3.362147540983601,2.0,1.0076652301213935,1.007574423110798,18.508582940451156
HAM,82.11429999999999,24.081390501010997,-0.2320240264799531,163.0,66.02420000000004,0 days 00:45:29.388000,44,0 days 00:01:24.119000,13.0,3.0,,,0 days 00:00:17.160000,0 days 00:00:36.329000,0 days 00:00:30.630000,0 days 00:44:22.429000,0 days 00:44:58.758000,0 days 00:45:29.388000,292.0,320.0,218.0,325.0,True,SOFT,2.0,True,Mercedes,0 days 00:44:05.269000,2024-12-06 13:31:46.781,1,,False,,False,True,1,82.11429999999999,2.5707000000000004,0.164,0.85,82.11429999999999,0.0,82.01029999999999,3.362147540983601,2.0,1.0076652301213935,1.007574423110798,18.508582940451156
HAM,82.11429999999999,24.081390501010997,-0.2320240264799531,163.0,66.02420000000004,0 days 00:51:01.914000,44,0 days 00:02:29.949000,15.0,4.0,0 days 00:49:00.871000,,0 days 00:01:00.467000,0 days 00:00:50.295000,0 days 00:00:39.187000,0 days 00:49:32.432000,0 days 00:50:22.727000,0 days 00:51:01.914000,196.0,237.0,223.0,239.0,False,SOFT,1.0,False,Mercedes,0 days 00:48:31.965000,2024-12-06 13:36:13.477,1,,False,,False,False,1,148.13850000000002,2.4585,0.082,0.85,82.11429999999999,66.02420000000004,148.01850000000002,3.362147540983601,2.0,1.0076652301213935,1.007574423110798,18.508582940451156
HAM,82.11429999999999,24.081390501010997,-0.2320240264799531,163.0,66.02420000000004,0 days 00:52:26.040000,44,0 days 00:01:24.126000,16.0,4.0,,,0 days 00:00:17.180000,0 days 00:00:36.152000,0 days 00:00:30.794000,0 days 00:51:19.094000,0 days 00:51:55.246000,0 days 00:52:26.040000,291.0,320.0,217.0,326.0,False,SOFT,2.0,False,Mercedes,0 days 00:51:01.914000,2024-12-06 13:38:43.426,1,,False,,False,True,1,82.2896,2.4024,0.164,0.85,82.11429999999999,0.1753000000000071,82.16159999999999,3.362147540983601,2.0,1.0076652301213935,1.007574423110798,18.508582940451156
HAM,82.11429999999999,24.081390501010997,-0.2320240264799531,163.0,66.02420000000004,0 days 00:54:00.463000,44,0 days 00:01:34.423000,17.0,4.0,,0 days 00:53:59.358000,0 days 00:00:20.449000,0 days 00:00:39.454000,0 days 00:00:34.520000,0 days 00:52:46.489000,0 days 00:53:25.943000,0 days 00:54:00.463000,245.0,295.0,,305.0,False,SOFT,3.0,False,Mercedes,0 days 00:52:26.040000,2024-12-06 13:40:07.552,1,,False,,False,False,1,92.5607,2.3463,0.246,0.85,82.2896,10.271100000000004,92.4247,3.362147540983601,2.0,1.0076652301213935,1.007574423110798,18.508582940451156
HAM,82.11429999999999,24.081390501010997,-0.2320240264799531,163.0,66.02420000000004,0 days 01:02:22.541000,44,0 days 00:01:29.812000,19.0,5.0,,,0 days 00:00:18.295000,0 days 00:00:38.638000,0 days 00:00:32.879000,0 days 01:01:11.024000,0 days 01:01:49.662000,0 days 01:02:22.541000,284.0,291.0,209.0,295.0,False,MEDIUM,13.0,False,Mercedes,0 days 01:00:52.729000,2024-12-06 13:48:34.241,1,,False,,False,True,0,86.8729,2.2341,0.585,0.0,82.2896,4.583300000000008,86.7209,3.362147540983601,2.0,1.0076652301213935,1.007574423110798,18.508582940451156
HAM,82.11429999999999,24.081390501010997,-0.2320240264799531,163.0,66.02420000000004,0 days 01:03:51.965000,44,0 days 00:01:29.424000,20.0,5.0,,,0 days 00:00:18.123000,0 days 00:00:38.495000,0 days 00:00:32.806000,0 days 01:02:40.664000,0 days 01:03:19.159000,0 days 01:03:51.965000,283.0,292.0,208.0,295.0,False,MEDIUM,14.0,False,Mercedes,0 days 01:02:22.541000,2024-12-06 13:50:04.053,1,,False,,False,True,0,86.49600000000001,2.178,0.63,0.0,86.49600000000001,0.0,86.33600000000001,3.362147540983601,2.0,1.0076652301213935,1.007574423110798,18.508582940451156
HAM,82.11429999999999,24.081390501010997,-0.2320240264799531,163.0,66.02420000000004,0 days 01:05:21.028000,44,0 days 00:01:29.063000,21.0,5.0,,,0 days 00:00:18.104000,0 days 00:00:38.380000,0 days 00:00:32.579000,0 days 01:04:10.069000,0 days 01:04:48.449000,0 days 01:05:21.028000,285.0,290.0,209.0,298.0,False,MEDIUM,15.0,False,Mercedes,0 days 01:03:51.965000,2024-12-06 13:51:33.477,1,,False,,False,True,0,86.1461,2.121900000000001,0.6749999999999999,0.0,86.1461,0.0,85.9781,3.362147540983601,2.0,1.0076652301213935,1.007574423110798,18.508582940451156
HAM,82.11429999999999,24.081390501010997,-0.2320240264799531,163.0,66.02420000000004,0 days 01:06:53.312000,44,0 days 00:01:32.284000,22.0,5.0,,,0 days 00:00:18.140000,0 days 00:00:38.680000,0 days 00:00:35.464000,0 days 01:05:39.168000,0 days 01:06:17.848000,0 days 01:06:53.312000,,292.0,215.0,299.0,False,MEDIUM,16.0,False,Mercedes,0 days 01:05:21.028000,2024-12-06 13:53:02.540,1,,False,,False,True,0,89.3782,2.0658000000000003,0.72,0.0,86.1461,3.232100000000002,89.2022,3.362147540983601,2.0,1.0076652301213935,1.007574423110798,18.508582940451156
HAM,82.11429999999999,24.081390501010997,-0.2320240264799531,163.0,66.02420000000004,0 days 01:08:22.591000,44,0 days 00:01:29.279000,23.0,5.0,,,0 days 00:00:18.002000,0 days 00:00:38.605000,0 days 00:00:32.672000,0 days 01:07:11.314000,0 days 01:07:49.919000,0 days 01:08:22.591000,,289.0,208.0,299.0,False,MEDIUM,17.0,False,Mercedes,0 days 01:06:53.312000,2024-12-06 13:54:34.824,1,,False,,False,True,0,86.3843,2.0097,0.765,0.0,86.1461,0.2381999999999919,86.2003,3.362147540983601,2.0,1.0076652301213935,1.007574423110798,18.508582940451156
HAM,82.11429999999999,24.081390501010997,-0.2320240264799531,163.0,66.02420000000004,0 days 01:09:52.282000,44,0 days 00:01:29.691000,24.0,5.0,,,0 days 00:00:18.022000,0 days 00:00:38.846000,0 days 00:00:32.823000,0 days 01:08:40.613000,0 days 01:09:19.459000,0 days 01:09:52.282000,,291.0,209.0,294.0,False,MEDIUM,18.0,False,Mercedes,0 days 01:08:22.591000,2024-12-06 13:56:04.103,1,,False,,False,True,0,86.8074,1.9536,0.8099999999999999,0.0,86.3843,0.4231000000000051,86.61540000000001,3.362147540983601,2.0,1.0076652301213935,1.007574423110798,18.508582940451156
HAM,82.11429999999999,24.081390501010997,-0.2320240264799531,163.0,66.02420000000004,0 days 01:11:21.992000,44,0 days 00:01:29.710000,25.0,5.0,,,0 days 00:00:18.125000,0 days 00:00:38.791000,0 days 00:00:32.794000,0 days 01:10:10.407000,0 days 01:10:49.198000,0 days 01:11:21.992000,287.0,295.0,209.0,300.0,False,MEDIUM,19.0,False,Mercedes,0 days 01:09:52.282000,2024-12-06 13:57:33.794,1,,False,,False,True,0,86.83749999999999,1.8975,0.855,0.0,86.3843,0.4531999999999954,86.63749999999999,3.362147540983601,2.0,1.0076652301213935,1.007574423110798,18.508582940451156
HAM,82.11429999999999,24.081390501010997,-0.2320240264799531,163.0,66.02420000000004,0 days 01:12:51.547000,44,0 days 00:01:29.555000,26.0,5.0,,,0 days 00:00:18.042000,0 days 00:00:38.749000,0 days 00:00:32.764000,0 days 01:11:40.034000,0 days 01:12:18.783000,0 days 01:12:51.547000,,290.0,206.0,295.0,False,MEDIUM,20.0,False,Mercedes,0 days 01:11:21.992000,2024-12-06 13:59:03.504,1,,False,,False,True,0,86.6936,1.8414,0.8999999999999999,0.0,86.6936,0.0,86.4856,3.362147540983601,2.0,1.0076652301213935,1.007574423110798,18.508582940451156
HAM,82.11429999999999,24.081390501010997,-0.2320240264799531,163.0,66.02420000000004,0 days 01:15:14.760000,44,0 days 00:02:23.213000,27.0,5.0,,,0 days 00:00:28.349000,0 days 00:00:57.372000,0 days 00:00:57.492000,0 days 01:13:19.896000,0 days 01:14:17.268000,0 days 01:15:14.760000,152.0,197.0,60.0,175.0,False,MEDIUM,21.0,False,Mercedes,0 days 01:12:51.547000,2024-12-06 14:00:33.059,1,,False,,False,True,0,140.3627,1.7853,0.945,0.0,86.6936,53.66909999999999,140.14669999999998,3.362147540983601,2.0,1.0076652301213935,1.007574423110798,18.508582940451156
HUL,81.97429999999999,21.142509416271917,-0.0374129113974092,65.0,50.50320000000004,0 days 00:17:13.829000,27,0 days 00:01:25.695000,2.0,1.0,,,0 days 00:00:17.707000,0 days 00:00:36.846000,0 days 00:00:31.142000,0 days 00:16:05.841000,0 days 00:16:42.687000,0 days 00:17:13.829000,288.0,318.0,216.0,325.0,True,MEDIUM,2.0,True,Haas F1 Team,0 days 00:15:48.134000,2024-12-06 13:03:29.646,12,,False,,False,True,1,83.14719999999998,3.1878,0.09,0.85,83.14719999999998,0.0,83.13119999999998,3.356550724637677,4.0,1.0023028588347531,1.0166754741354005,15.516968545715656
HUL,81.97429999999999,21.142509416271917,-0.0374129113974092,65.0,50.50320000000004,0 days 00:21:19.674000,27,0 days 00:01:25.677000,4.0,1.0,,,0 days 00:00:17.781000,0 days 00:00:36.873000,0 days 00:00:31.023000,0 days 00:20:11.778000,0 days 00:20:48.651000,0 days 00:21:19.674000,289.0,320.0,215.0,326.0,True,MEDIUM,4.0,True,Haas F1 Team,0 days 00:19:53.997000,2024-12-06 13:07:35.509,1,,False,,False,True,1,83.1514,3.0756,0.18,0.85,83.14719999999998,0.0042000000000115,83.1194,3.356550724637677,4.0,1.0023028588347531,1.0166754741354005,15.516968545715656
